date,name,value
2011-01-01,Erythrocebus patas,1
2011-01-01,hussar monkey,1
2011-01-01,solar furnace,2
2011-01-01,solar collector,2
2011-01-01,monitor,2
2011-01-01,solar dish,2
2011-01-01,harvester,3
2011-01-01,semi,29
2011-01-01,restaurant,1
2011-01-01,eating house,1
2011-01-01,eating place,1
2011-01-01,eatery,1
2011-01-01,impala,63
2011-01-01,reaper,3
2011-01-01,patas,1
2011-01-01,rig,29
2011-01-01,Ursus arctos,43
2011-01-01,Tinca tinca,20
2011-01-01,tench,20
2011-01-01,bruin,43
2011-01-01,brown bear,43
2011-01-01,alp,76
2011-01-01,sea star,1
2011-01-01,starfish,1
2011-01-01,bee house,8
2011-01-01,apiary,8
2011-01-01,totem pole,14
2011-01-01,stoplight,9
2011-01-01,traffic signal,9
2011-01-01,hamster,1
2011-01-01,articulated lorry,29
2011-01-01,traffic light,9
2012-01-01,jetty,13
2012-01-01,mole,13
2012-01-01,bulwark,13
2012-01-01,dhole,6
2012-01-01,jigsaw puzzle,13
2012-01-01,seawall,13
2012-01-01,monocycle,49
2012-01-01,unicycle,49
2012-01-01,Scottie,3
2012-01-01,Scottish terrier,3
2012-01-01,Scotch terrier,3
2012-01-01,stone wall,56
2012-01-01,groyne,13
2012-01-01,barn,54
2012-01-01,groin,13
2012-01-01,wagon,37
2012-01-01,reel,43
2012-01-01,Pongo pygmaeus,29
2012-01-01,wild boar,9
2012-01-01,boar,9
2012-01-01,Sus scrofa,15
2012-01-01,shovel,19
2012-01-01,pizza,1
2012-01-01,breakwater,13
2012-01-01,pizza pie,1
2012-01-01,vale,210
2012-01-01,Irish water spaniel,3
2012-01-01,Cuon alpinus,6
2012-01-01,shower curtain,2
2012-01-01,gazelle,59
2012-01-01,bow,19
2012-01-01,valley,210
2012-01-01,sleeping bag,10
2012-01-01,Canis lupus,11
2012-01-01,Leonberg,4
2012-01-01,church building,7
2012-01-01,church,7
2012-01-01,boathouse,37
2012-01-01,Ibizan Podenco,2
2012-01-01,Ibizan hound,2
2012-01-01,Grifola frondosa,9
2012-01-01,Polyporus frondosus,9
2012-01-01,hen of the woods,9
2012-01-01,hen-of-the-woods,9
2012-01-01,sawmill,31
2012-01-01,lumbermill,31
2012-01-01,sport car,3
2012-01-01,sports car,3
2012-01-01,mop,5
2012-01-01,swob,5
2012-01-01,swab,5
2012-01-01,Labrador retriever,16
2012-01-01,cliff,32
2012-01-01,drop,32
2012-01-01,drop-off,32
2012-01-01,timber wolf,11
2012-01-01,grey wolf,11
2012-01-01,gray wolf,11
2012-01-01,freight car,15
2012-01-01,orangutang,29
2012-01-01,ear,5
2012-01-01,spike,5
2012-01-01,capitulum,5
2012-01-01,window shade,2
2012-01-01,rapeseed,62
2012-01-01,snowmobile,28
2012-01-01,park bench,71
2012-01-01,orang,29
2012-01-01,Ursus arctos,44
2012-01-01,fire truck,2
2012-01-01,siamang,7
2012-01-01,microwave oven,2
2012-01-01,microwave,2
2012-01-01,pier,4
2012-01-01,barbershop,6
2012-01-01,sandal,1
2012-01-01,stole,5
2012-01-01,Felis concolor,5
2012-01-01,panther,5
2012-01-01,painter,5
2012-01-01,mountain lion,5
2012-01-01,catamount,10
2012-01-01,puma,5
2012-01-01,cougar,5
2012-01-01,sand bar,47
2012-01-01,sandbar,47
2012-01-01,mountain tent,253
2012-01-01,minivan,35
2012-01-01,impala,65
2012-01-01,Aepyceros melampus,65
2012-01-01,chainlink fence,18
2012-01-01,racer,33
2012-01-01,race car,33
2012-01-01,Hylobates syndactylus,7
2012-01-01,racing car,33
2012-01-01,lakeshore,229
2012-01-01,street sign,33
2012-01-01,red fox,9
2012-01-01,Vulpes vulpes,9
2012-01-01,go-kart,1
2012-01-01,military uniform,67
2012-01-01,lakeside,229
2012-01-01,Symphalangus syndactylus,7
2012-01-01,tench,23
2012-01-01,Tinca tinca,23
2012-01-01,brass,65
2012-01-01,memorial tablet,65
2012-01-01,plaque,65
2012-01-01,mountain bike,166
2012-01-01,all-terrain bike,166
2012-01-01,off-roader,166
2012-01-01,packet,9
2012-01-01,brown bear,44
2012-01-01,matchstick,4
2012-01-01,jeep,32
2012-01-01,landrover,32
2012-01-01,canoe,38
2012-01-01,alp,81
2012-01-01,fire engine,2
2012-01-01,bruin,44
2012-01-01,orangutan,29
2012-01-01,Lhasa apso,1
2012-01-01,semi,34
2012-01-01,bannister,9
2012-01-01,banister,9
2012-01-01,balustrade,9
2012-01-01,balusters,9
2012-01-01,handrail,9
2012-01-01,swing,30
2012-01-01,Lhasa,1
2012-01-01,dam,21
2012-01-01,dyke,21
2012-01-01,trailer truck,34
2012-01-01,tractor trailer,34
2012-01-01,trucking rig,34
2012-01-01,rig,34
2012-01-01,articulated lorry,34
2012-01-01,dike,21
2012-01-01,snowplow,28
2012-01-01,beaver,4
2012-01-01,Pekinese,1
2012-01-01,waggon,32
2012-01-01,station waggon,32
2012-01-01,beach waggon,32
2012-01-01,estate car,32
2012-01-01,station wagon,32
2012-01-01,beach wagon,32
2012-01-01,Virginia fence,61
2012-01-01,snake-rail fence,61
2012-01-01,snake fence,61
2012-01-01,worm fence,61
2012-01-01,brush kangaroo,6
2012-01-01,wallaby,6
2012-01-01,wrecker,7
2012-01-01,cocker spaniel,1
2012-01-01,tow car,7
2012-01-01,fur coat,17
2012-01-01,tripod,8
2012-01-01,suspension bridge,37
2012-01-01,maraca,1
2012-01-01,horse-cart,5
2012-01-01,horse cart,5
2012-01-01,Gorilla gorilla,49
2012-01-01,gorilla,49
2012-01-01,shopping cart,4
2012-01-01,snowplough,28
2012-01-01,lawn mower,12
2012-01-01,English foxhound,1
2012-01-01,umbrella,9
2012-01-01,tow truck,7
2012-01-01,English cocker spaniel,1
2012-01-01,cocker,1
2012-01-01,picket fence,10
2012-01-01,viaduct,59
2012-01-01,chain saw,36
2012-01-01,chainsaw,36
2012-01-01,police van,5
2012-01-01,police wagon,5
2012-01-01,paddy wagon,5
2012-01-01,patrol wagon,5
2012-01-01,crutch,15
2012-01-01,comic book,46
2012-01-01,bottlecap,4
2012-01-01,basset hound,2
2012-01-01,basset,2
2012-01-01,chow chow,2
2012-01-01,chow,2
2012-01-01,site,47
2012-01-01,internet site,47
2012-01-01,website,47
2012-01-01,web site,47
2012-01-01,roundworm,48
2012-01-01,nematode worm,48
2012-01-01,nematode,48
2012-01-01,market,3
2012-01-01,food market,3
2012-01-01,grocery,3
2012-01-01,grocery store,3
2012-01-01,ox,15
2012-01-01,manufactured home,39
2012-01-01,mobile home,39
2012-01-01,paling,10
2012-01-01,stoplight,10
2012-01-01,traffic signal,10
2012-01-01,mower,12
2012-01-01,black Maria,5
2012-01-01,tractor,9
2012-01-01,labyrinth,38
2012-01-01,maze,38
2012-01-01,home theatre,2
2012-01-01,pole,42
2012-01-01,Siberian husky,1
2012-01-01,pickup truck,18
2012-01-01,pickup,18
2012-01-01,Peke,1
2012-01-01,Pekingese,1
2012-01-01,home theater,2
2012-01-01,traffic light,10
2013-01-01,macaque,12
2013-01-01,dog sleigh,24
2013-01-01,dog sled,24
2013-01-01,dogsled,24
2013-01-01,canoe,39
2013-01-01,stoplight,11
2013-01-01,traffic signal,11
2013-01-01,traffic light,11
2013-01-01,tractor,10
2013-01-01,snail,1
2013-01-01,siamang,8
2013-01-01,Hylobates syndactylus,8
2013-01-01,shovel,20
2013-01-01,football helmet,2
2013-01-01,manufactured home,40
2013-01-01,mobile home,40
2013-01-01,grey fox,7
2013-01-01,alligator lizard,2
2013-01-01,car mirror,5
2013-01-01,golf cart,5
2013-01-01,golfcart,5
2013-01-01,Symphalangus syndactylus,8
2013-01-01,Hylobates lar,10
2013-01-01,running shoe,4
2013-01-01,convertible,8
2013-01-01,Egyptian cat,2
2013-01-01,bull mastiff,1
2013-01-01,gazelle,60
2013-01-01,Rhodesian ridgeback,5
2013-01-01,hog,7
2013-01-01,pig,7
2013-01-01,grunter,7
2013-01-01,squealer,7
2013-01-01,Sus scrofa,16
2013-01-01,garbage truck,1
2013-01-01,dustcart,1
2013-01-01,handkerchief,1
2013-01-01,hankie,1
2013-01-01,hanky,1
2013-01-01,hankey,1
2013-01-01,schipperke,7
2013-01-01,Tinca tinca,24
2013-01-01,Urocyon cinereoargenteus,7
2013-01-01,tench,24
2013-01-01,boat paddle,22
2013-01-01,giant schnauzer,7
2013-01-01,barn,55
2013-01-01,racing car,34
2013-01-01,desk,1
2013-01-01,red wolf,4
2013-01-01,maned wolf,4
2013-01-01,Canis rufus,4
2013-01-01,Canis niger,4
2013-01-01,digital clock,1
2013-01-01,boathouse,38
2013-01-01,maze,41
2013-01-01,labyrinth,41
2013-01-01,malinois,7
2013-01-01,corn,6
2013-01-01,paddle,22
2013-01-01,bison,29
2013-01-01,gray fox,7
2013-01-01,racer,34
2013-01-01,miniskirt,4
2013-01-01,tractor trailer,36
2013-01-01,trailer truck,36
2013-01-01,street sign,36
2013-01-01,Sciurus niger,13
2013-01-01,eastern fox squirrel,13
2013-01-01,fox squirrel,13
2013-01-01,Loafer,2
2013-01-01,Newfoundland dog,5
2013-01-01,Newfoundland,5
2013-01-01,Canis latrans,19
2013-01-01,brush wolf,19
2013-01-01,prairie wolf,19
2013-01-01,coyote,19
2013-01-01,trucking rig,36
2013-01-01,vale,214
2013-01-01,viaduct,62
2013-01-01,chainsaw,38
2013-01-01,chain saw,38
2013-01-01,mini,4
2013-01-01,bulletproof vest,3
2013-01-01,off-roader,174
2013-01-01,all-terrain bike,174
2013-01-01,mountain bike,174
2013-01-01,seacoast,9
2013-01-01,coast,9
2013-01-01,seashore,9
2013-01-01,chainlink fence,19
2013-01-01,Virginia fence,63
2013-01-01,valley,214
2013-01-01,snake-rail fence,63
2013-01-01,rig,36
2013-01-01,semi,36
2013-01-01,gibbon,10
2013-01-01,ski,9
2013-01-01,denim,12
2013-01-01,blue jean,12
2013-01-01,jean,12
2013-01-01,buckler,6
2013-01-01,shield,6
2013-01-01,landrover,33
2013-01-01,jeep,33
2013-01-01,Ibizan Podenco,3
2013-01-01,Ibizan hound,3
2013-01-01,gazelle hound,1
2013-01-01,Saluki,1
2013-01-01,articulated lorry,36
2013-01-01,bow,20
2013-01-01,vat,4
2013-01-01,tub,4
2013-01-01,Aepyceros melampus,67
2013-01-01,impala,67
2013-01-01,jigsaw puzzle,14
2013-01-01,Euarctos americanus,26
2013-01-01,Ursus americanus,26
2013-01-01,black bear,26
2013-01-01,American black bear,26
2013-01-01,terrace,11
2013-01-01,patio,11
2013-01-01,snowplough,30
2013-01-01,snowplow,30
2013-01-01,soccer ball,10
2013-01-01,snake fence,63
2013-01-01,sea-coast,9
2013-01-01,hyaena,9
2013-01-01,lakeshore,237
2013-01-01,lakeside,237
2013-01-01,drop-off,34
2013-01-01,drop,34
2013-01-01,worm fence,63
2013-01-01,alp,84
2013-01-01,snowmobile,30
2013-01-01,mountain tent,260
2013-01-01,sleuthhound,5
2013-01-01,bloodhound,5
2013-01-01,welcome mat,13
2013-01-01,doormat,13
2013-01-01,birdhouse,6
2013-01-01,reel,46
2013-01-01,sand bar,49
2013-01-01,sandbar,49
2013-01-01,suspension bridge,38
2013-01-01,military uniform,70
2013-01-01,brush kangaroo,7
2013-01-01,wallaby,7
2013-01-01,monocycle,51
2013-01-01,unicycle,51
2013-01-01,groenendael,5
2013-01-01,high bar,1
2013-01-01,horizontal bar,1
2013-01-01,roundworm,51
2013-01-01,nematode worm,51
2013-01-01,nematode,51
2013-01-01,race car,34
2013-01-01,swimming trunks,15
2013-01-01,bathing trunks,15
2013-01-01,cliff,34
2013-01-01,field glasses,4
2013-01-01,hyena,9
2013-01-01,pickup truck,19
2013-01-01,pickup,19
2013-01-01,Labrador retriever,18
2013-01-01,rapeseed,69
2013-01-01,jetty,14
2013-01-01,binoculars,4
2013-01-01,bulwark,14
2013-01-01,mole,14
2013-01-01,groyne,14
2013-01-01,groin,14
2013-01-01,breakwater,14
2013-01-01,dust wrapper,64
2013-01-01,seawall,14
2013-01-01,dust cover,64
2013-01-01,book jacket,64
2013-01-01,buckle,3
2013-01-01,Gorilla gorilla,51
2013-01-01,dust jacket,64
2013-01-01,gorilla,51
2013-01-01,opera glasses,4
2014-01-01,hartebeest,27
2014-01-01,fire truck,3
2014-01-01,fire engine,3
2014-01-01,opera glasses,5
2014-01-01,red fox,10
2014-01-01,crutch,16
2014-01-01,field glasses,5
2014-01-01,binoculars,5
2014-01-01,Vulpes vulpes,10
2014-01-01,jeep,34
2014-01-01,cottontail rabbit,6
2014-01-01,black-and-tan coonhound,1
2014-01-01,menu,14
2014-01-01,cottontail,6
2014-01-01,wood rabbit,6
2014-01-01,street sign,37
2014-01-01,R.V.,19
2014-01-01,limo,9
2014-01-01,RV,19
2014-01-01,recreational vehicle,19
2014-01-01,chainlink fence,20
2014-01-01,landrover,34
2014-01-01,limousine,9
2014-01-01,impala,74
2014-01-01,great gray owl,7
2014-01-01,website,49
2014-01-01,web site,49
2014-01-01,schipperke,8
2014-01-01,Hylobates lar,12
2014-01-01,dyke,22
2014-01-01,dike,22
2014-01-01,internet site,49
2014-01-01,dam,22
2014-01-01,minivan,36
2014-01-01,Pan troglodytes,7
2014-01-01,chimp,7
2014-01-01,chimpanzee,7
2014-01-01,terrapin,1
2014-01-01,Oncorhynchus kisutch,13
2014-01-01,dowitcher,2
2014-01-01,silver salmon,13
2014-01-01,site,49
2014-01-01,Labrador retriever,20
2014-01-01,amphibian,1
2014-01-01,cloak,5
2014-01-01,alsatian,6
2014-01-01,German police dog,6
2014-01-01,German shepherd dog,6
2014-01-01,German shepherd,6
2014-01-01,ski mask,5
2014-01-01,Virginia fence,65
2014-01-01,snake fence,65
2014-01-01,worm fence,65
2014-01-01,racing car,37
2014-01-01,race car,37
2014-01-01,racer,37
2014-01-01,rapeseed,70
2014-01-01,snake-rail fence,65
2014-01-01,amphibious vehicle,1
2014-01-01,blue jack,13
2014-01-01,lakeside,249
2014-01-01,coach,12
2014-01-01,carriage,12
2014-01-01,thresher,4
2014-01-01,thrasher,4
2014-01-01,threshing machine,4
2014-01-01,brown bear,48
2014-01-01,passenger car,12
2014-01-01,bruin,48
2014-01-01,stone wall,57
2014-01-01,Strix nebulosa,7
2014-01-01,park bench,72
2014-01-01,coho,13
2014-01-01,cohoe,13
2014-01-01,coho salmon,13
2014-01-01,Ursus arctos,48
2014-01-01,Aepyceros melampus,74
2014-01-01,comic book,48
2014-01-01,Capra ibex,23
2014-01-01,lakeshore,249
2014-01-01,Chesapeake Bay retriever,5
2014-01-01,megalith,15
2014-01-01,megalithic structure,15
2014-01-01,mountain tent,266
2014-01-01,pole,44
2014-01-01,gazelle,61
2014-01-01,valley,223
2014-01-01,unicycle,55
2014-01-01,monocycle,55
2014-01-01,alp,86
2014-01-01,mobile home,42
2014-01-01,manufactured home,42
2014-01-01,ibex,23
2014-01-01,vale,223
2014-01-01,viaduct,66
2014-01-01,gibbon,12
2014-01-01,prairie wolf,21
2014-01-01,trailer truck,37
2014-01-01,fur coat,18
2014-01-01,off-roader,175
2014-01-01,all-terrain bike,175
2014-01-01,mountain bike,175
2014-01-01,Grifola frondosa,11
2014-01-01,tractor trailer,37
2014-01-01,Polyporus frondosus,11
2014-01-01,hen-of-the-woods,11
2014-01-01,water snake,4
2014-01-01,snowplough,32
2014-01-01,snowplow,32
2014-01-01,rifle,27
2014-01-01,plaque,68
2014-01-01,hen of the woods,11
2014-01-01,memorial tablet,68
2014-01-01,trucking rig,37
2014-01-01,articulated lorry,37
2014-01-01,great grey owl,7
2014-01-01,Pembroke Welsh corgi,1
2014-01-01,Pembroke,1
2014-01-01,boathouse,39
2014-01-01,hay,22
2014-01-01,Euarctos americanus,27
2014-01-01,rig,37
2014-01-01,Ursus americanus,27
2014-01-01,American black bear,27
2014-01-01,baboon,15
2014-01-01,coyote,21
2014-01-01,trike,4
2014-01-01,tricycle,4
2014-01-01,semi,37
2014-01-01,black bear,27
2014-01-01,brass,68
2014-01-01,velocipede,4
2014-01-01,sandbar,51
2014-01-01,bolo,1
2014-01-01,bolo tie,1
2014-01-01,crane,5
2014-01-01,swing,31
2014-01-01,standard poodle,4
2014-01-01,drop-off,35
2014-01-01,bola tie,1
2014-01-01,drop,35
2014-01-01,dog sled,25
2014-01-01,dogsled,25
2014-01-01,safety pin,3
2014-01-01,Canis latrans,21
2014-01-01,brush wolf,21
2014-01-01,sand bar,51
2014-01-01,cliff,35
2014-01-01,bola,1
2014-01-01,dog sleigh,25
2014-01-01,Fringilla montifringilla,1
2014-01-01,Ovis canadensis,11
2014-01-01,brambling,1
2014-01-01,Rocky Mountain sheep,11
2014-01-01,Rocky Mountain bighorn,11
2014-01-01,cimarron,11
2014-01-01,bighorn,11
2014-01-01,volcano,23
2014-01-01,bighorn sheep,11
2014-01-01,clumber,1
2014-01-01,chain saw,39
2014-01-01,croquet ball,10
2014-01-01,hyaena,10
2014-01-01,hyena,10
2014-01-01,clumber spaniel,1
2014-01-01,chainsaw,39
2015-01-01,mortar,2
2015-01-01,gazelle,63
2015-01-01,ox,16
2015-01-01,tow car,8
2015-01-01,wrecker,8
2015-01-01,patio,12
2015-01-01,minibus,5
2015-01-01,minivan,37
2015-01-01,tow truck,8
2015-01-01,semi,40
2015-01-01,gray wolf,12
2015-01-01,rig,40
2015-01-01,tractor trailer,40
2015-01-01,trailer truck,40
2015-01-01,rifle,28
2015-01-01,Canis lupus,12
2015-01-01,grey wolf,12
2015-01-01,timber wolf,12
2015-01-01,off-roader,177
2015-01-01,terrace,12
2015-01-01,all-terrain bike,177
2015-01-01,articulated lorry,40
2015-01-01,military uniform,71
2015-01-01,RV,20
2015-01-01,orang,30
2015-01-01,mountain bike,177
2015-01-01,Sciurus niger,14
2015-01-01,eastern fox squirrel,14
2015-01-01,fox squirrel,14
2015-01-01,thatched roof,8
2015-01-01,thatch,8
2015-01-01,boathouse,40
2015-01-01,R.V.,20
2015-01-01,recreational vehicle,20
2015-01-01,hatchet,17
2015-01-01,orangutan,30
2015-01-01,chainsaw,40
2015-01-01,tractor,11
2015-01-01,Felis concolor,6
2015-01-01,panther,6
2015-01-01,painter,6
2015-01-01,mountain lion,6
2015-01-01,catamount,11
2015-01-01,puma,6
2015-01-01,cougar,6
2015-01-01,Pongo pygmaeus,30
2015-01-01,orangutang,30
2015-01-01,chain saw,40
2015-01-01,hay,23
2015-01-01,prairie chicken,2
2015-01-01,plinth,1
2015-01-01,station waggon,34
2015-01-01,waggon,34
2015-01-01,canoe,40
2015-01-01,prison,5
2015-01-01,prison house,5
2015-01-01,brown bear,49
2015-01-01,bruin,49
2015-01-01,Ursus arctos,49
2015-01-01,prairie grouse,2
2015-01-01,prairie fowl,2
2015-01-01,giant schnauzer,8
2015-01-01,maze,42
2015-01-01,labyrinth,42
2015-01-01,sandbar,54
2015-01-01,sand bar,54
2015-01-01,alp,88
2015-01-01,bow,21
2015-01-01,beach waggon,34
2015-01-01,hen-of-the-woods,12
2015-01-01,estate car,34
2015-01-01,station wagon,34
2015-01-01,English foxhound,2
2015-01-01,impala,78
2015-01-01,Aepyceros melampus,78
2015-01-01,cheetah,1
2015-01-01,chetah,1
2015-01-01,Acinonyx jubatus,1
2015-01-01,lumbermill,33
2015-01-01,sawmill,33
2015-01-01,mountain tent,270
2015-01-01,valley,229
2015-01-01,vale,229
2015-01-01,stone wall,61
2015-01-01,lakeside,254
2015-01-01,lakeshore,254
2015-01-01,fireboat,2
2015-01-01,baboon,16
2015-01-01,beach wagon,34
2015-01-01,wagon,39
2015-01-01,hen of the woods,12
2015-01-01,Polyporus frondosus,12
2015-01-01,Grifola frondosa,12
2015-01-01,sweatshirt,7
2015-01-01,coyote,22
2015-01-01,prairie wolf,22
2015-01-01,brush wolf,22
2015-01-01,Canis latrans,22
2015-01-01,snorkel,1
2015-01-01,worm fence,67
2015-01-01,snake fence,67
2015-01-01,snake-rail fence,67
2015-01-01,Virginia fence,67
2015-01-01,barn,57
2015-01-01,book jacket,66
2015-01-01,dust cover,66
2015-01-01,dust jacket,66
2015-01-01,dust wrapper,66
2015-01-01,street sign,39
2015-01-01,pedestal,1
2015-01-01,monocycle,57
2015-01-01,unicycle,57
2015-01-01,Alligator mississipiensis,1
2015-01-01,American alligator,1
2015-01-01,American Staffordshire terrier,1
2015-01-01,Staffordshire terrier,1
2015-01-01,American pit bull terrier,1
2015-01-01,pit bull terrier,1
2015-01-01,reel,49
2015-01-01,web site,50
2015-01-01,website,50
2015-01-01,internet site,50
2015-01-01,footstall,1
2015-01-01,site,50
2015-01-01,great grey owl,8
2015-01-01,great gray owl,8
2015-01-01,Strix nebulosa,8
2015-01-01,assault rifle,20
2015-01-01,assault gun,20
2015-01-01,snowplow,33
2015-01-01,snowplough,33
2015-01-01,geyser,6
2015-01-01,EntleBucher,2
2015-01-01,trucking rig,40
2016-01-01,boathouse,41
2016-01-01,volleyball,3
2016-01-01,Pongo pygmaeus,31
2016-01-01,viaduct,67
2016-01-01,minivan,38
2016-01-01,maze,43
2016-01-01,labyrinth,43
2016-01-01,window screen,10
2016-01-01,book jacket,67
2016-01-01,brass,69
2016-01-01,memorial tablet,69
2016-01-01,orangutang,31
2016-01-01,plaque,69
2016-01-01,park bench,75
2016-01-01,mobile home,43
2016-01-01,lakeside,259
2016-01-01,lakeshore,259
2016-01-01,gorilla,54
2016-01-01,Gorilla gorilla,54
2016-01-01,valley,233
2016-01-01,vale,233
2016-01-01,mailbox,6
2016-01-01,Labrador retriever,21
2016-01-01,orang,31
2016-01-01,orangutan,31
2016-01-01,mountain tent,274
2016-01-01,mountain bike,179
2016-01-01,all-terrain bike,179
2016-01-01,off-roader,179
2016-01-01,barn,58
2016-01-01,Appenzeller,5
2016-01-01,American coot,1
2016-01-01,marsh hen,1
2016-01-01,mud hen,1
2016-01-01,water hen,1
2016-01-01,Fulica americana,1
2016-01-01,monocycle,60
2016-01-01,chow,3
2016-01-01,chow chow,3
2016-01-01,jeep,35
2016-01-01,landrover,35
2016-01-01,tench,25
2016-01-01,Tinca tinca,25
2016-01-01,American black bear,28
2016-01-01,black bear,28
2016-01-01,Ursus americanus,28
2016-01-01,Euarctos americanus,28
2016-01-01,letter box,6
2016-01-01,hartebeest,28
2016-01-01,manufactured home,43
2016-01-01,rule,3
2016-01-01,Rhodesian ridgeback,6
2016-01-01,cougar,7
2016-01-01,puma,7
2016-01-01,canoe,42
2016-01-01,mountain lion,7
2016-01-01,painter,7
2016-01-01,panther,7
2016-01-01,Felis concolor,7
2016-01-01,unicycle,60
2016-01-01,dust cover,67
2016-01-01,dust jacket,67
2016-01-01,dust wrapper,67
2016-01-01,worm fence,68
2016-01-01,snake fence,68
2016-01-01,snake-rail fence,68
2016-01-01,Virginia fence,68
2016-01-01,knee pad,1
2016-01-01,hay,24
2016-01-01,volcano,24
2016-01-01,cliff,36
2016-01-01,drop,36
2016-01-01,drop-off,36
2016-01-01,baboon,17
2016-01-01,fur coat,19
2016-01-01,golf ball,3
2016-01-01,geyser,7
2016-01-01,sabot,1
2016-01-01,catamount,12
2016-01-01,geta,1
2016-01-01,ruler,3
2016-01-01,chainlink fence,21
2016-01-01,pole,46
2016-01-01,fox squirrel,15
2016-01-01,eastern fox squirrel,15
2016-01-01,Sciurus niger,15
2016-01-01,stone wall,64
2016-01-01,patten,1
2016-01-01,snowplough,35
2016-01-01,lawn mower,13
2016-01-01,mower,13
2016-01-01,overskirt,1
2016-01-01,snowplow,35
2016-01-01,clog,1
2016-01-01,rapeseed,72
2016-01-01,badger,3
2016-01-01,face powder,2
2017-01-01,alp,89
2017-01-01,cowboy boot,6
2017-01-01,canoe,43
2017-01-01,ox,17
2017-01-01,paddle,23
2017-01-01,boat paddle,23
2017-01-01,all-terrain bike,181
2017-01-01,mountain bike,181
2017-01-01,deerhound,4
2017-01-01,Scottish deerhound,4
2017-01-01,crutch,18
2017-01-01,boathouse,42
2017-01-01,Caretta caretta,1
2017-01-01,loggerhead turtle,1
2017-01-01,loggerhead,1
2017-01-01,monocycle,63
2017-01-01,bison,30
2017-01-01,unicycle,63
2017-01-01,Tinca tinca,27
2017-01-01,tench,27
2017-01-01,barn,59
2017-01-01,Gorilla gorilla,55
2017-01-01,off-roader,181
2017-01-01,elkhound,2
2017-01-01,Samoyed,4
2017-01-01,eel,2
2017-01-01,mink,2
2017-01-01,earthstar,2
2017-01-01,dyke,23
2017-01-01,dike,23
2017-01-01,dam,23
2017-01-01,semi,41
2017-01-01,articulated lorry,41
2017-01-01,rig,41
2017-01-01,trucking rig,41
2017-01-01,tractor trailer,41
2017-01-01,trailer truck,41
2017-01-01,buckler,7
2017-01-01,shield,7
2017-01-01,groenendael,6
2017-01-01,ambulance,3
2017-01-01,armadillo,5
2017-01-01,lakeside,263
2017-01-01,lakeshore,263
2017-01-01,mountain tent,278
2017-01-01,coho,14
2017-01-01,cohoe,14
2017-01-01,Samoyede,4
2017-01-01,coho salmon,14
2017-01-01,silver salmon,14
2017-01-01,Oncorhynchus kisutch,14
2017-01-01,street sign,41
2017-01-01,racer,40
2017-01-01,race car,40
2017-01-01,racing car,40
2017-01-01,blue jack,14
2017-01-01,church,8
2017-01-01,church building,8
2017-01-01,pole,47
2017-01-01,worm fence,69
2017-01-01,snake fence,69
2017-01-01,snake-rail fence,69
2017-01-01,Virginia fence,69
2017-01-01,wild boar,10
2017-01-01,boar,10
2017-01-01,carriage dog,1
2017-01-01,Sus scrofa,17
2017-01-01,vale,234
2017-01-01,comic book,49
2017-01-01,brass,70
2017-01-01,memorial tablet,70
2017-01-01,plaque,70
2017-01-01,Norwegian elkhound,2
2017-01-01,valley,234
2017-01-01,gorilla,55
2017-01-01,coach dog,1
2017-01-01,suspension bridge,39
2017-01-01,fur coat,20
2017-01-01,coyote,24
2017-01-01,prairie wolf,24
2017-01-01,brush wolf,24
2017-01-01,Canis latrans,24
2017-01-01,tow truck,9
2017-01-01,dalmatian,1
2017-01-01,tow car,9
2017-01-01,picket fence,11
2017-01-01,paling,11
2017-01-01,impala,79
2017-01-01,Aepyceros melampus,79
2017-01-01,gazelle,66
2017-01-01,reel,50
2017-01-01,wrecker,9
2018-01-01,dam,25
2018-01-01,unicycle,65
2018-01-01,dyke,25
2018-01-01,snoek,7
2018-01-01,barracouta,7
2018-01-01,comic book,50
2018-01-01,tank suit,2
2018-01-01,maillot,5
2018-01-01,Border collie,4
2018-01-01,Chihuahua,3
2018-01-01,crate,8
2018-01-01,iPod,1
2018-01-01,denim,13
2018-01-01,blue jean,13
2018-01-01,jean,13
2018-01-01,rugby ball,2
2018-01-01,dust wrapper,68
2018-01-01,dust jacket,68
2018-01-01,dust cover,68
2018-01-01,book jacket,68
2018-01-01,impala,81
2018-01-01,Aepyceros melampus,81
2018-01-01,nematode,52
2018-01-01,dike,25
2018-01-01,stone wall,65
2018-01-01,shovel,21
2018-01-01,manufactured home,44
2018-01-01,mobile home,44
2018-01-01,coral fungus,2
2018-01-01,terrace,13
2018-01-01,patio,13
2018-01-01,croquet ball,11
2018-01-01,lakeshore,266
2018-01-01,ox,18
2018-01-01,semi,42
2018-01-01,articulated lorry,42
2018-01-01,rig,42
2018-01-01,trucking rig,42
2018-01-01,tractor trailer,42
2018-01-01,trailer truck,42
2018-01-01,boxer,2
2018-01-01,roundworm,52
2018-01-01,minivan,39
2018-01-01,lakeside,266
2018-01-01,nematode worm,52
2018-01-01,valley,237
2018-01-01,warrigal,11
2018-01-01,dingo,11
2018-01-01,swing,32
2018-01-01,guillotine,5
2018-01-01,rapeseed,74
2018-01-01,monocycle,65
2018-01-01,street sign,42
2018-01-01,sand viper,1
2018-01-01,hognose snake,1
2018-01-01,waggon,36
2018-01-01,station waggon,36
2018-01-01,beach waggon,36
2018-01-01,estate car,36
2018-01-01,wagon,41
